Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Randomise questionnaire elements?,Question Key,Response
14,1704480302961,05/01/2024 18:45:02,1704480302419,0,05/01/2024 18:45:02,155541,10,questionnaire-4eaj,,33981000,BLIND,10054018,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1616x909,1616x774,,,,Demographics Questionnaire,4,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,bilingual-quantised,1
15,1704480302961,05/01/2024 18:45:02,1704480302420,0,05/01/2024 18:45:02,155541,10,questionnaire-4eaj,,33981000,BLIND,10054018,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1616x909,1616x774,,,,Demographics Questionnaire,4,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,bilingual-text,
16,1704480302961,05/01/2024 18:45:02,1704480302420,0,05/01/2024 18:45:02,155541,10,questionnaire-4eaj,,33981000,BLIND,10054018,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1616x909,1616x774,,,,Demographics Questionnaire,4,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,END QUESTIONNAIRE,20178
1,1704620876142,07/01/2024 09:47:56,1704620876007,0,07/01/2024 09:47:56,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704620910525,07/01/2024 09:48:30,1704620910424,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Age,18
3,1704620910590,07/01/2024 09:48:30,1704620910426,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1704620910590,07/01/2024 09:48:30,1704620910427,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1704620910590,07/01/2024 09:48:30,1704620910427,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-text,
6,1704620910590,07/01/2024 09:48:30,1704620910427,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness,Left
7,1704620910590,07/01/2024 09:48:30,1704620910427,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness-quantised,1
8,1704620910590,07/01/2024 09:48:30,1704620910427,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand,Right
9,1704620910590,07/01/2024 09:48:30,1704620910427,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,2
10,1704620910590,07/01/2024 09:48:30,1704620910427,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1704620910590,07/01/2024 09:48:30,1704620910427,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1704620910590,07/01/2024 09:48:30,1704620910428,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-text,
13,1704620910590,07/01/2024 09:48:30,1704620910428,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual,No
14,1704620910590,07/01/2024 09:48:30,1704620910428,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-quantised,1
15,1704620910590,07/01/2024 09:48:30,1704620910428,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-text,
16,1704620910590,07/01/2024 09:48:30,1704620910428,0,07/01/2024 09:48:30,155541,10,questionnaire-4eaj,,33990977,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,34421
1,1704662423317,07/01/2024 21:20:23,1704662423395,0,07/01/2024 21:20:23,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704662446861,07/01/2024 21:20:46,1704662446902,0,07/01/2024 21:20:46,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Age,20
3,1704662446995,07/01/2024 21:20:46,1704662446904,0,07/01/2024 21:20:46,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1704662446995,07/01/2024 21:20:46,1704662446904,0,07/01/2024 21:20:46,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1704662446995,07/01/2024 21:20:46,1704662446904,0,07/01/2024 21:20:46,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-text,
6,1704662446995,07/01/2024 21:20:46,1704662446904,0,07/01/2024 21:20:46,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness,Left
7,1704662446995,07/01/2024 21:20:46,1704662446904,0,07/01/2024 21:20:46,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness-quantised,1
8,1704662446995,07/01/2024 21:20:46,1704662446904,0,07/01/2024 21:20:46,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand,Left
9,1704662446995,07/01/2024 21:20:46,1704662446904,0,07/01/2024 21:20:46,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,1
10,1704662446995,07/01/2024 21:20:46,1704662446905,0,07/01/2024 21:20:46,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1704662446995,07/01/2024 21:20:46,1704662446905,0,07/01/2024 21:20:46,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1704662446995,07/01/2024 21:20:46,1704662446905,0,07/01/2024 21:20:46,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-text,
13,1704662446995,07/01/2024 21:20:46,1704662446905,0,07/01/2024 21:20:46,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual,Yes. My strongest language is:
14,1704662446995,07/01/2024 21:20:46,1704662446905,0,07/01/2024 21:20:46,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual-text,English
15,1704662446995,07/01/2024 21:20:46,1704662446905,0,07/01/2024 21:20:46,155541,10,questionnaire-4eaj,,33995877,BLIND,10058829,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x564,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,23510
1,1704710736552,08/01/2024 10:45:36,1704710736450,0,08/01/2024 10:45:36,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704710768502,08/01/2024 10:46:08,1704710768418,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Age,18
3,1704710768600,08/01/2024 10:46:08,1704710768420,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1704710768600,08/01/2024 10:46:08,1704710768420,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1704710768600,08/01/2024 10:46:08,1704710768420,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-text,
6,1704710768600,08/01/2024 10:46:08,1704710768420,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness,Right
7,1704710768600,08/01/2024 10:46:08,1704710768420,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness-quantised,2
8,1704710768600,08/01/2024 10:46:08,1704710768421,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand,Right
9,1704710768600,08/01/2024 10:46:08,1704710768421,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,2
10,1704710768600,08/01/2024 10:46:08,1704710768421,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1704710768600,08/01/2024 10:46:08,1704710768421,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1704710768600,08/01/2024 10:46:08,1704710768421,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-text,
13,1704710768600,08/01/2024 10:46:08,1704710768421,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual,No
14,1704710768600,08/01/2024 10:46:08,1704710768421,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-quantised,1
15,1704710768600,08/01/2024 10:46:08,1704710768421,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-text,
16,1704710768600,08/01/2024 10:46:08,1704710768421,0,08/01/2024 10:46:08,155541,10,questionnaire-4eaj,,34001900,BLIND,10060293,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.2,1024x1366,1366x917,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,31971
1,1704795023960,09/01/2024 10:10:23,1704795023842,1,09/01/2024 11:10:23,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704795050209,09/01/2024 10:10:50,1704795050135,1,09/01/2024 11:10:50,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Age,19
3,1704795050307,09/01/2024 10:10:50,1704795050139,1,09/01/2024 11:10:50,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1704795050307,09/01/2024 10:10:50,1704795050139,1,09/01/2024 11:10:50,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1704795050307,09/01/2024 10:10:50,1704795050139,1,09/01/2024 11:10:50,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-text,
6,1704795050307,09/01/2024 10:10:50,1704795050139,1,09/01/2024 11:10:50,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness,Right
7,1704795050307,09/01/2024 10:10:50,1704795050139,1,09/01/2024 11:10:50,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness-quantised,2
8,1704795050307,09/01/2024 10:10:50,1704795050139,1,09/01/2024 11:10:50,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand,Right
9,1704795050307,09/01/2024 10:10:50,1704795050139,1,09/01/2024 11:10:50,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,2
10,1704795050307,09/01/2024 10:10:50,1704795050139,1,09/01/2024 11:10:50,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1704795050307,09/01/2024 10:10:50,1704795050139,1,09/01/2024 11:10:50,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1704795050307,09/01/2024 10:10:50,1704795050139,1,09/01/2024 11:10:50,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-text,
13,1704795050307,09/01/2024 10:10:50,1704795050139,1,09/01/2024 11:10:50,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual,Yes. My strongest language is:
14,1704795050307,09/01/2024 10:10:50,1704795050139,1,09/01/2024 11:10:50,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual-text,english
15,1704795050307,09/01/2024 10:10:50,1704795050139,1,09/01/2024 11:10:50,155541,10,questionnaire-4eaj,,34035298,BLIND,10069166,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1470x840,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,26297
1,1704902232844,10/01/2024 15:57:12,1704902232812,0,10/01/2024 15:57:12,155541,10,questionnaire-4eaj,,34109957,BLIND,10080317,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x815,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704902266030,10/01/2024 15:57:46,1704902266030,0,10/01/2024 15:57:46,155541,10,questionnaire-4eaj,,34109957,BLIND,10080317,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x815,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Age,19
3,1704902266074,10/01/2024 15:57:46,1704902266031,0,10/01/2024 15:57:46,155541,10,questionnaire-4eaj,,34109957,BLIND,10080317,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x815,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1704902266074,10/01/2024 15:57:46,1704902266031,0,10/01/2024 15:57:46,155541,10,questionnaire-4eaj,,34109957,BLIND,10080317,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x815,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-quantised,2
