Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
11,1721164120171,16/07/2024 21:08:40,1721167720171,1,16/07/2024 23:08:40,179131,14,questionnaire-9jfu,,39016766,BLIND,11441695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x763,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
1,1721203102857,17/07/2024 07:58:22,1721206702857,1,17/07/2024 09:58:22,179131,14,questionnaire-9jfu,,39021971,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,,,,,info,,BEGIN,,,,,
2,1721203166019,17/07/2024 07:59:26,1721206766019,1,17/07/2024 09:59:26,179131,14,questionnaire-9jfu,,39021971,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1721203166019,17/07/2024 07:59:26,1721206766019,1,17/07/2024 09:59:26,179131,14,questionnaire-9jfu,,39021971,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1721203166020,17/07/2024 07:59:26,1721206766020,1,17/07/2024 09:59:26,179131,14,questionnaire-9jfu,,39021971,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1721203166020,17/07/2024 07:59:26,1721206766020,1,17/07/2024 09:59:26,179131,14,questionnaire-9jfu,,39021971,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1721203166021,17/07/2024 07:59:26,1721206766021,1,17/07/2024 09:59:26,179131,14,questionnaire-9jfu,,39021971,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1721203166021,17/07/2024 07:59:26,1721206766021,1,17/07/2024 09:59:26,179131,14,questionnaire-9jfu,,39021971,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1721203166022,17/07/2024 07:59:26,1721206766022,1,17/07/2024 09:59:26,179131,14,questionnaire-9jfu,,39021971,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1721203166023,17/07/2024 07:59:26,1721206766023,1,17/07/2024 09:59:26,179131,14,questionnaire-9jfu,,39021971,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1721203166023,17/07/2024 07:59:26,1721206766023,1,17/07/2024 09:59:26,179131,14,questionnaire-9jfu,,39021971,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"Parts felt like ""death by Powerpoint"", its never great to have plain text on a large white screen. ",,,fb_comment,3,object-4
11,1721203166024,17/07/2024 07:59:26,1721206766024,1,17/07/2024 09:59:26,179131,14,questionnaire-9jfu,,39021971,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
1,1721240742194,17/07/2024 18:25:42,1721244342194,1,17/07/2024 20:25:42,179131,14,questionnaire-9jfu,,39041954,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,BEGIN,,,,,
2,1721240964229,17/07/2024 18:29:24,1721244564229,1,17/07/2024 20:29:24,179131,14,questionnaire-9jfu,,39041954,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1721240964230,17/07/2024 18:29:24,1721244564230,1,17/07/2024 20:29:24,179131,14,questionnaire-9jfu,,39041954,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1721240964230,17/07/2024 18:29:24,1721244564230,1,17/07/2024 20:29:24,179131,14,questionnaire-9jfu,,39041954,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1721240964231,17/07/2024 18:29:24,1721244564231,1,17/07/2024 20:29:24,179131,14,questionnaire-9jfu,,39041954,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1721240964232,17/07/2024 18:29:24,1721244564232,1,17/07/2024 20:29:24,179131,14,questionnaire-9jfu,,39041954,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1721240964233,17/07/2024 18:29:24,1721244564233,1,17/07/2024 20:29:24,179131,14,questionnaire-9jfu,,39041954,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1721240964234,17/07/2024 18:29:24,1721244564234,1,17/07/2024 20:29:24,179131,14,questionnaire-9jfu,,39041954,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1721240964235,17/07/2024 18:29:24,1721244564235,1,17/07/2024 20:29:24,179131,14,questionnaire-9jfu,,39041954,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1721240964235,17/07/2024 18:29:24,1721244564235,1,17/07/2024 20:29:24,179131,14,questionnaire-9jfu,,39041954,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"It took a little longer than expected.
There is definitiely a sort of practice effect where attention is more likely to wander as one works sequentially through  the reading passages.
I suspect attention is also effected by ones interest in the subject matter. (Ie.g. I like science and poetry and found those easy to comprehend, but found marketing less engaging and easier to get distracted). ",,,fb_comment,3,object-4
11,1721240964236,17/07/2024 18:29:24,1721244564236,1,17/07/2024 20:29:24,179131,14,questionnaire-9jfu,,39041954,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
1,1721320235998,18/07/2024 16:30:35,1721323835998,1,18/07/2024 18:30:35,179131,14,questionnaire-9jfu,,39061142,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,BEGIN,,,,,
2,1721320959611,18/07/2024 16:42:39,1721324559611,1,18/07/2024 18:42:39,179131,14,questionnaire-9jfu,,39061142,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1721320959612,18/07/2024 16:42:39,1721324559612,1,18/07/2024 18:42:39,179131,14,questionnaire-9jfu,,39061142,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1721320959612,18/07/2024 16:42:39,1721324559612,1,18/07/2024 18:42:39,179131,14,questionnaire-9jfu,,39061142,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1721320959613,18/07/2024 16:42:39,1721324559613,1,18/07/2024 18:42:39,179131,14,questionnaire-9jfu,,39061142,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1721320959614,18/07/2024 16:42:39,1721324559614,1,18/07/2024 18:42:39,179131,14,questionnaire-9jfu,,39061142,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1721320959615,18/07/2024 16:42:39,1721324559615,1,18/07/2024 18:42:39,179131,14,questionnaire-9jfu,,39061142,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1721320959616,18/07/2024 16:42:39,1721324559616,1,18/07/2024 18:42:39,179131,14,questionnaire-9jfu,,39061142,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1721320959617,18/07/2024 16:42:39,1721324559617,1,18/07/2024 18:42:39,179131,14,questionnaire-9jfu,,39061142,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1721320959618,18/07/2024 16:42:39,1721324559618,1,18/07/2024 18:42:39,179131,14,questionnaire-9jfu,,39061142,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"Quite challenging. Retired ten years ago and now much less mental stimulation. Comprehension passages easier to remember when interested in subject matter. interpretation of passages not always clear as sometimes several multi choice answers seemed appropriate and therefore quite difficult to select most appropriate. Took longer than anticipated.
Interesting experiment.",,,fb_comment,3,object-4
