Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,randomiser-mq2e,branch-s3b7,branch-dgjt
15,1753459099190,25/07/2025 15:58,1753462699190,1,25/07/2025 17:58,234742,9,questionnaire-pawl,,48314653,BLINDED,13875978,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1440x900,1190x729,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
16,1753459099190,25/07/2025 15:58,1753462699190,1,25/07/2025 17:58,234742,9,questionnaire-pawl,,48314653,BLINDED,13875978,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1440x900,1190x729,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
17,1753459099190,25/07/2025 15:58,1753462699190,1,25/07/2025 17:58,234742,9,questionnaire-pawl,,48314653,BLINDED,13875978,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1440x900,1190x729,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
18,1753459099190,25/07/2025 15:58,1753462699190,1,25/07/2025 17:58,234742,9,questionnaire-pawl,,48314653,BLINDED,13875978,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1440x900,1190x729,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
19,1753459099190,25/07/2025 15:58,1753462699190,1,25/07/2025 17:58,234742,9,questionnaire-pawl,,48314653,BLINDED,13875978,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1440x900,1190x729,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
20,1753459099190,25/07/2025 15:58,1753462699190,1,25/07/2025 17:58,234742,9,questionnaire-pawl,,48314653,BLINDED,13875978,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1440x900,1190x729,,,0,Feedback,2,Page 1,rnfxsa,1,**How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.**,response,value,"It was interesting to be asked to be concious of my own thoughts. I found my thoughts often wander without me realising unless I'm concentrating on them, like in the number exercise - here I was aware that I was thinking about random things. I also found the number exercise quite tiring and had to pause.",,,fb_comment,4,object-4,probe_selfreport,Eligible,Voucher
21,1753459099191,25/07/2025 15:58,1753462699191,1,25/07/2025 17:58,234742,9,questionnaire-pawl,,48314653,BLINDED,13875978,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1440x900,1190x729,,,0,Feedback,2,,,,,info,,END,160381,,,,,probe_selfreport,Eligible,Voucher
1,1753468485200,25/07/2025 18:34,1753472085200,1,25/07/2025 20:34,234742,9,questionnaire-pawl,,48317060,BLINDED,13876620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x812,,,0,Feedback,2,,,,,info,,BEGIN,,,,,,selfreport_probe,Eligible,Voucher
12,1753468621715,25/07/2025 18:37,1753472221715,1,25/07/2025 20:37,234742,9,questionnaire-pawl,,48317060,BLINDED,13876620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,selfreport_probe,Eligible,Voucher
13,1753468621715,25/07/2025 18:37,1753472221715,1,25/07/2025 20:37,234742,9,questionnaire-pawl,,48317060,BLINDED,13876620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,selfreport_probe,Eligible,Voucher
14,1753468621715,25/07/2025 18:37,1753472221715,1,25/07/2025 20:37,234742,9,questionnaire-pawl,,48317060,BLINDED,13876620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
15,1753468621715,25/07/2025 18:37,1753472221715,1,25/07/2025 20:37,234742,9,questionnaire-pawl,,48317060,BLINDED,13876620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
16,1753468621715,25/07/2025 18:37,1753472221715,1,25/07/2025 20:37,234742,9,questionnaire-pawl,,48317060,BLINDED,13876620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
17,1753468621715,25/07/2025 18:37,1753472221715,1,25/07/2025 20:37,234742,9,questionnaire-pawl,,48317060,BLINDED,13876620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
18,1753468621715,25/07/2025 18:37,1753472221715,1,25/07/2025 20:37,234742,9,questionnaire-pawl,,48317060,BLINDED,13876620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
19,1753468621716,25/07/2025 18:37,1753472221716,1,25/07/2025 20:37,234742,9,questionnaire-pawl,,48317060,BLINDED,13876620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
20,1753468621716,25/07/2025 18:37,1753472221716,1,25/07/2025 20:37,234742,9,questionnaire-pawl,,48317060,BLINDED,13876620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.**,response,value,"I concentrated well on the task at first, but I did notice that as the time progressed, my mind wandered and was fuzzier than when I began. The second task helped a little with that because I got to stop and answer a question occasionally in between. This almost acted as a reset for me to focus fully again, even though it was just an extra few seconds. ",,,fb_comment,4,object-4,selfreport_probe,Eligible,Voucher
21,1753468621716,25/07/2025 18:37,1753472221716,1,25/07/2025 20:37,234742,9,questionnaire-pawl,,48317060,BLINDED,13876620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x812,,,0,Feedback,2,,,,,info,,END,136490,,,,,selfreport_probe,Eligible,Voucher
1,1753476274375,25/07/2025 20:44,1753479874375,1,25/07/2025 22:44,234742,9,questionnaire-pawl,,48318729,BLINDED,13876896,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,1440x900,1440x837,,,0,Feedback,2,,,,,info,,BEGIN,,,,,,probe_selfreport,Eligible,Voucher
13,1753476371038,25/07/2025 20:46,1753479971038,1,25/07/2025 22:46,234742,9,questionnaire-pawl,,48318729,BLINDED,13876896,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,1440x900,1440x837,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,probe_selfreport,Eligible,Voucher
14,1753476371038,25/07/2025 20:46,1753479971038,1,25/07/2025 22:46,234742,9,questionnaire-pawl,,48318729,BLINDED,13876896,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,1440x900,1440x837,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,probe_selfreport,Eligible,Voucher
15,1753476371038,25/07/2025 20:46,1753479971038,1,25/07/2025 22:46,234742,9,questionnaire-pawl,,48318729,BLINDED,13876896,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,1440x900,1440x837,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,other,A quiet room with minimal distraction,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,probe_selfreport,Eligible,Voucher
16,1753476371038,25/07/2025 20:46,1753479971038,1,25/07/2025 22:46,234742,9,questionnaire-pawl,,48318729,BLINDED,13876896,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,1440x900,1440x837,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
17,1753476371038,25/07/2025 20:46,1753479971038,1,25/07/2025 22:46,234742,9,questionnaire-pawl,,48318729,BLINDED,13876896,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,1440x900,1440x837,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
18,1753476371038,25/07/2025 20:46,1753479971038,1,25/07/2025 22:46,234742,9,questionnaire-pawl,,48318729,BLINDED,13876896,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,1440x900,1440x837,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
19,1753476371038,25/07/2025 20:46,1753479971038,1,25/07/2025 22:46,234742,9,questionnaire-pawl,,48318729,BLINDED,13876896,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,1440x900,1440x837,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
20,1753476371038,25/07/2025 20:46,1753479971038,1,25/07/2025 22:46,234742,9,questionnaire-pawl,,48318729,BLINDED,13876896,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,1440x900,1440x837,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
21,1753476371038,25/07/2025 20:46,1753479971038,1,25/07/2025 22:46,234742,9,questionnaire-pawl,,48318729,BLINDED,13876896,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,1440x900,1440x837,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
22,1753476371038,25/07/2025 20:46,1753479971038,1,25/07/2025 22:46,234742,9,questionnaire-pawl,,48318729,BLINDED,13876896,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,1440x900,1440x837,,,0,Feedback,2,Page 1,rnfxsa,1,**How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.**,response,value,,,,fb_comment,4,object-4,probe_selfreport,Eligible,Voucher
23,1753476371038,25/07/2025 20:46,1753479971038,1,25/07/2025 22:46,234742,9,questionnaire-pawl,,48318729,BLINDED,13876896,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,1440x900,1440x837,,,0,Feedback,2,,,,,info,,END,96638,,,,,probe_selfreport,Eligible,Voucher
1,1753548410328,26/07/2025 16:46,1753552010328,1,26/07/2025 18:46,234742,9,questionnaire-pawl,,48326589,BLINDED,13878596,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,,,,,info,,BEGIN,,,,,,selfreport_probe,Eligible,Voucher
12,1753548447080,26/07/2025 16:47,1753552047080,1,26/07/2025 18:47,234742,9,questionnaire-pawl,,48326589,BLINDED,13878596,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,selfreport_probe,Eligible,Voucher
13,1753548447081,26/07/2025 16:47,1753552047081,1,26/07/2025 18:47,234742,9,questionnaire-pawl,,48326589,BLINDED,13878596,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,selfreport_probe,Eligible,Voucher
14,1753548447082,26/07/2025 16:47,1753552047082,1,26/07/2025 18:47,234742,9,questionnaire-pawl,,48326589,BLINDED,13878596,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
