Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
14,1738318512334,31/01/2025 10:15:12,1738318512334,0,31/01/2025 10:15:12,209080,4,questionnaire-23s2,,42927811,BLIND,12511603,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x642,,,0,Feedback,2,set2,,,,,info,,END,73672,,,,
1,1738239531048,30/01/2025 12:18:51,1738239531048,0,30/01/2025 12:18:51,209080,4,questionnaire-23s2,,42892377,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,0,Feedback,2,set1,,,,,info,,BEGIN,,,,,
2,1738239582895,30/01/2025 12:19:42,1738239582895,0,30/01/2025 12:19:42,209080,4,questionnaire-23s2,,42892377,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738239582896,30/01/2025 12:19:42,1738239582896,0,30/01/2025 12:19:42,209080,4,questionnaire-23s2,,42892377,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738239582896,30/01/2025 12:19:42,1738239582896,0,30/01/2025 12:19:42,209080,4,questionnaire-23s2,,42892377,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738239582896,30/01/2025 12:19:42,1738239582896,0,30/01/2025 12:19:42,209080,4,questionnaire-23s2,,42892377,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738239582896,30/01/2025 12:19:42,1738239582896,0,30/01/2025 12:19:42,209080,4,questionnaire-23s2,,42892377,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738239582896,30/01/2025 12:19:42,1738239582896,0,30/01/2025 12:19:42,209080,4,questionnaire-23s2,,42892377,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738239582896,30/01/2025 12:19:42,1738239582896,0,30/01/2025 12:19:42,209080,4,questionnaire-23s2,,42892377,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738239582896,30/01/2025 12:19:42,1738239582896,0,30/01/2025 12:19:42,209080,4,questionnaire-23s2,,42892377,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738239582897,30/01/2025 12:19:42,1738239582897,0,30/01/2025 12:19:42,209080,4,questionnaire-23s2,,42892377,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1738239582897,30/01/2025 12:19:42,1738239582897,0,30/01/2025 12:19:42,209080,4,questionnaire-23s2,,42892377,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738239582897,30/01/2025 12:19:42,1738239582897,0,30/01/2025 12:19:42,209080,4,questionnaire-23s2,,42892377,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,0,Feedback,2,set1,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,Good experience overall. Easy to understand what to do and well explained.,,,fb_comment,4,object-4
13,1738239582897,30/01/2025 12:19:42,1738239582897,0,30/01/2025 12:19:42,209080,4,questionnaire-23s2,,42892377,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,0,Feedback,2,set1,,,,,info,,END,51817,,,,
1,1738169780423,29/01/2025 16:56:20,1738169780423,0,29/01/2025 16:56:20,209080,4,questionnaire-23s2,,42843152,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,0,Feedback,2,set2,,,,,info,,BEGIN,,,,,
2,1738169883448,29/01/2025 16:58:03,1738169883448,0,29/01/2025 16:58:03,209080,4,questionnaire-23s2,,42843152,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738169883448,29/01/2025 16:58:03,1738169883448,0,29/01/2025 16:58:03,209080,4,questionnaire-23s2,,42843152,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738169883448,29/01/2025 16:58:03,1738169883448,0,29/01/2025 16:58:03,209080,4,questionnaire-23s2,,42843152,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738169883449,29/01/2025 16:58:03,1738169883449,0,29/01/2025 16:58:03,209080,4,questionnaire-23s2,,42843152,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738169883449,29/01/2025 16:58:03,1738169883449,0,29/01/2025 16:58:03,209080,4,questionnaire-23s2,,42843152,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738169883449,29/01/2025 16:58:03,1738169883449,0,29/01/2025 16:58:03,209080,4,questionnaire-23s2,,42843152,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738169883449,29/01/2025 16:58:03,1738169883449,0,29/01/2025 16:58:03,209080,4,questionnaire-23s2,,42843152,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738169883449,29/01/2025 16:58:03,1738169883449,0,29/01/2025 16:58:03,209080,4,questionnaire-23s2,,42843152,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738169883449,29/01/2025 16:58:03,1738169883449,0,29/01/2025 16:58:03,209080,4,questionnaire-23s2,,42843152,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1738169883450,29/01/2025 16:58:03,1738169883450,0,29/01/2025 16:58:03,209080,4,questionnaire-23s2,,42843152,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738169883450,29/01/2025 16:58:03,1738169883450,0,29/01/2025 16:58:03,209080,4,questionnaire-23s2,,42843152,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,0,Feedback,2,set2,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,made me question my maths ability ,,,fb_comment,4,object-4
13,1738169883450,29/01/2025 16:58:03,1738169883450,0,29/01/2025 16:58:03,209080,4,questionnaire-23s2,,42843152,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,0,Feedback,2,set2,,,,,info,,END,102984,,,,
1,1739227542673,10/02/2025 22:45:42,1739227542673,0,10/02/2025 22:45:42,209080,4,questionnaire-23s2,,43266874,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,0,Feedback,2,set1,,,,,info,,BEGIN,,,,,
2,1739227639146,10/02/2025 22:47:19,1739227639146,0,10/02/2025 22:47:19,209080,4,questionnaire-23s2,,43266874,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1739227639148,10/02/2025 22:47:19,1739227639148,0,10/02/2025 22:47:19,209080,4,questionnaire-23s2,,43266874,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1739227639150,10/02/2025 22:47:19,1739227639150,0,10/02/2025 22:47:19,209080,4,questionnaire-23s2,,43266874,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1739227639152,10/02/2025 22:47:19,1739227639152,0,10/02/2025 22:47:19,209080,4,questionnaire-23s2,,43266874,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1739227639154,10/02/2025 22:47:19,1739227639154,0,10/02/2025 22:47:19,209080,4,questionnaire-23s2,,43266874,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1739227639156,10/02/2025 22:47:19,1739227639156,0,10/02/2025 22:47:19,209080,4,questionnaire-23s2,,43266874,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1739227639158,10/02/2025 22:47:19,1739227639158,0,10/02/2025 22:47:19,209080,4,questionnaire-23s2,,43266874,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1739227639162,10/02/2025 22:47:19,1739227639162,0,10/02/2025 22:47:19,209080,4,questionnaire-23s2,,43266874,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1739227639165,10/02/2025 22:47:19,1739227639165,0,10/02/2025 22:47:19,209080,4,questionnaire-23s2,,43266874,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1739227639167,10/02/2025 22:47:19,1739227639167,0,10/02/2025 22:47:19,209080,4,questionnaire-23s2,,43266874,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1739227639170,10/02/2025 22:47:19,1739227639170,0,10/02/2025 22:47:19,209080,4,questionnaire-23s2,,43266874,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"The more difficult the sum i lost interest in trying to get it right. I
",,,fb_comment,4,object-4
13,1739227639175,10/02/2025 22:47:19,1739227639175,0,10/02/2025 22:47:19,209080,4,questionnaire-23s2,,43266874,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,0,Feedback,2,set1,,,,,info,,END,96297,,,,
END OF FILE
